id,name,type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,distance_raw_km,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,calories,workout_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility
1139897184,Morning Ride,Ride,Ride,Ride,FALSE,,,"Sun, 8/13/2017",1502616528,2017-08-13T16:28:48+0000,Sun,77.18,77180.8,77.1808,kilometers,km,2:18:43,8323,2:51:04,10264,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/Y5DKJWNCN3NRLUP6YGIMLQNP2ZCB7YUHGTS6WUJLF7J3WECHAVSJ5GV5QCMGB5RJTVWMJ2D3SHDUVZNVNSKUE4SYIAPN22PH,TRUE,FALSE,543,m,543,,https://www.strava.com/activities/1139897184,https://www.strava.com/activities/1139897184?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 77.1 kilometer Ride.,TRUE,FALSE,,2119.102539,,FALSE,FALSE,FALSE,FALSE,everyone
1139897187,Morning Ride,Ride,Ride,Ride,FALSE,,,"Wed, 8/9/2017",1502268352,2017-08-09T15:45:52+0000,Wed,44.9,44902.4,44.9024,kilometers,km,1:56:13,6973,3:25:11,12311,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2YSMC6ZBK2QKTH3QHSQLXMB66AZ4A2AWPOJO7AWKQPGNF54NK5YP4CYMFIAP7ZSQGKW65MM336F6T32HELYZTYQNKI4G3JEW,TRUE,FALSE,373,m,373,,https://www.strava.com/activities/1139897187,https://www.strava.com/activities/1139897187?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 44.9 kilometer Ride.,TRUE,FALSE,,952.821167,,FALSE,FALSE,FALSE,FALSE,everyone
1123713148,I'm Never Too Rich For An Arizona Iced Tea,Ride,Ride,Ride,FALSE,,,"Tue, 8/8/2017",1502179410,2017-08-08T15:03:30+0000,Tue,61.43,61437.2,61.4372,kilometers,km,2:05:06,7506,2:23:01,8581,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/LQA2QHNMZG7QO3CG7FZDXBGOJELFVU76FTJBAIQXQPY3MJSUQV2E67OVYACZ24ASU7R5OHY4XESLD2CSQDUL2SPXORE4YNUG,TRUE,FALSE,593,m,593,,https://www.strava.com/activities/1123713148,https://www.strava.com/activities/1123713148?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 61.4 kilometer Ride.,FALSE,FALSE,,1825.470947,,FALSE,FALSE,FALSE,FALSE,everyone
1152230446,Morning Run,Run,Run,Run,FALSE,,,"Mon, 8/7/2017",1502099929,2017-08-07T16:58:49+0000,Mon,4.9,4907.5,4.9075,kilometers,km,24:42:00,1482,34:21:00,2061,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/T4AOQQS6R6EU3GIDNCMUBNBB3ALR2HUI4NB2B4KINTGHTHJXBMQPUOAIL7L245LPOOEH24V5SE4LB5C4BGKQE52JAA5T7P67,TRUE,FALSE,48,m,47.9214,,https://www.strava.com/activities/1152230446,https://www.strava.com/activities/1152230446?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 4.9 kilometer Run.,TRUE,FALSE,,475.4571533,,FALSE,FALSE,FALSE,FALSE,everyone
1123713207,Morning Ride,Ride,Ride,Ride,FALSE,,,"Sun, 8/6/2017",1502012184,2017-08-06T16:36:24+0000,Sun,66.8,66806.3,66.8063,kilometers,km,2:20:11,8411,2:27:44,8864,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2MZVQ7USDJBZIN56Q3SHBNQ2B4MPLYO7U5VTLZUPEBBJPFVWRV2F7OIR24RA5PFWH7QT6KF6QVQFUE53I5ME63K6DKY5IA3N,TRUE,FALSE,874,m,874,,https://www.strava.com/activities/1123713207,https://www.strava.com/activities/1123713207?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 66.8 kilometer Ride.,TRUE,FALSE,,1614.121338,,FALSE,FALSE,FALSE,FALSE,everyone
1152230421,Morning Run,Run,Run,Run,FALSE,,,"Tue, 8/1/2017",1501576157,2017-08-01T15:29:17+0000,Tue,5.95,5953.8,5.9538,kilometers,km,32:27:00,1947,33:16:00,1996,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/XTWYR7DJJZY54TYKHBWN2OROX6Z4Z67KAKO5SDGQTPEPM47UEOFI5ZIRIZH5LVFRAB3BJA3GLSYD5NKUYDCDTIFBFEZ375OD,TRUE,FALSE,55,m,54.9156,,https://www.strava.com/activities/1152230421,https://www.strava.com/activities/1152230421?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 5.9 kilometer Run.,TRUE,FALSE,,580.7532959,,FALSE,FALSE,FALSE,FALSE,everyone
1123712830,Morning Ride,Ride,Ride,Ride,FALSE,,,"Sun, 7/30/2017",1501406492,2017-07-30T16:21:32+0000,Sun,52.13,52136.6,52.1366,kilometers,km,1:57:21,7041,2:18:14,8294,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/Y56MC3HM66PUEX5EDMUQSGOUR7TVCJX2DTXSRWX4OMB76X6K77AFONDTBMAA4T4ARQQXCAMNXNYLQK3QACZTWJHZDD4KLERJ,TRUE,FALSE,869,m,869,,https://www.strava.com/activities/1123712830,https://www.strava.com/activities/1123712830?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 52.1 kilometer Ride.,TRUE,FALSE,,1547.16394,,FALSE,FALSE,FALSE,FALSE,everyone
1105712066,Used To Treat My Mattress Like An ATM,Ride,Ride,Ride,FALSE,,,"Fri, 7/28/2017",1501220854,2017-07-28T12:47:34+0000,Fri,81.59,81591.2,81.5912,kilometers,km,2:28:04,8884,3:14:12,11652,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3WIDZS2I6MEQSRMLCIVNF7JBXXJ42QDVKC4UI5LDNUR7UQ26VUQB7JKCMZ3TDVIFPQT5EICA2RRDOGEWB7LZDZO3XK35UTHT,TRUE,FALSE,818,m,818,,https://www.strava.com/activities/1105712066,https://www.strava.com/activities/1105712066?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 81.5 kilometer Ride.,FALSE,FALSE,,2253.299805,,FALSE,FALSE,FALSE,FALSE,everyone
1104829842,Call Yourself A Freak But You Ain't Never Sucked No Toes,Ride,Ride,Ride,FALSE,,,"Thu, 7/27/2017",1501160019,2017-07-27T19:53:39+0000,Thu,85.59,85593.8,85.5938,kilometers,km,3:10:55,11455,3:54:23,14063,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/F3TPW4ZVMDHYJCCC4QYVAZVIRBXSWZKZWLD4ZG7IFGFPKMSGUSOVPWVIGOMJGEOSROAU23WD2BO2JKFO5Z4GU4YXZ36VITSB,TRUE,FALSE,"1,096",m,1096,,https://www.strava.com/activities/1104829842,https://www.strava.com/activities/1104829842?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 85.5 kilometer Ride.,FALSE,FALSE,,2519.239014,,FALSE,FALSE,FALSE,FALSE,everyone
1152230406,Afternoon Run,Run,Run,Run,FALSE,,,"Tue, 7/25/2017",1501004708,2017-07-26T00:45:08+0000,Tue,3.94,3945.2,3.9452,kilometers,km,21:59,1319,26:25:00,1585,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/JPJVGCUAHCL3OOQZITC7TYKUFST2ANXTSLSMF2O3DMFJU554AS6WV4JREHZEEHAUU4AQH6OWKZIGQ33DEL6L4NSNYLWWFFFM,TRUE,FALSE,6,m,6.31722,,https://www.strava.com/activities/1152230406,https://www.strava.com/activities/1152230406?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 3.9 kilometer Run.,TRUE,FALSE,,378.5658875,,FALSE,FALSE,FALSE,FALSE,everyone
1098236767,Morning Ride,Ride,Ride,Ride,FALSE,,,"Sun, 7/23/2017",1500802582,2017-07-23T16:36:22+0000,Sun,46.81,46817.3,46.8173,kilometers,km,1:37:53,5873,1:41:27,6087,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/B7CTI46DXSHE3TOAM7AXUHQWUBSAX4FOUIEFWEHDBK3JDJ5RSYSGMXVHZ3B5V3Q2NT4AIWM7RMREECVFCS7T3CPQ4PMNVZS2,TRUE,FALSE,725,m,725,,https://www.strava.com/activities/1098236767,https://www.strava.com/activities/1098236767?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 46.8 kilometer Ride.,TRUE,FALSE,,1483.008423,,FALSE,FALSE,FALSE,FALSE,everyone
1098236848,Morning Ride,Ride,Ride,Ride,FALSE,,,"Sat, 7/22/2017",1500713415,2017-07-22T15:50:15+0000,Sat,75.88,75884.5,75.8845,kilometers,km,2:50:45,10245,3:31:47,12707,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/WFITTEQDMQOMU3NQE2K5BAOEZBTGW2IXYYKWURAESVOU4H4PQLSSXI2XXXHTYTU7YSDXXIMQX45HKXPJEHQ5UXSOQBNIODZH,TRUE,FALSE,864,m,864,,https://www.strava.com/activities/1098236848,https://www.strava.com/activities/1098236848?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 75.8 kilometer Ride.,TRUE,FALSE,,2057.416748,,FALSE,FALSE,FALSE,FALSE,everyone
1098236507,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Thu, 7/20/2017",1500562298,2017-07-20T21:51:38+0000,Thu,31.69,31689.8,31.6898,kilometers,km,1:06:30,3990,1:10:55,4255,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/MZYRE5P4BZWPJ3T2M7IOKZYQPPFOIKIAVZHF2N3Q3R7G3XEYX7KUZVSQAOEXYMQRIQIHEEX32N5O5X6W5ZYQZ2O7ZJNYATJC,TRUE,FALSE,334,m,334,,https://www.strava.com/activities/1098236507,https://www.strava.com/activities/1098236507?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 31.6 kilometer Ride.,TRUE,FALSE,,933.3509521,,FALSE,FALSE,FALSE,FALSE,everyone
1098236403,Morning Ride,Ride,Ride,Ride,FALSE,,,"Tue, 7/18/2017",1500370716,2017-07-18T16:38:36+0000,Tue,30.24,30245.1,30.2451,kilometers,km,1:17:18,4638,2:37:53,9473,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2UI2YMMFUCKVXTCSS6G6LYMABNUDVD33HNKOVLZKKP3ATZCZIR2NZ2HYP5RUVLNYWY6URPMNGYPMCFINZXIBPN46Z4EGTR2P,TRUE,FALSE,225,m,225,,https://www.strava.com/activities/1098236403,https://www.strava.com/activities/1098236403?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 30.2 kilometer Ride.,TRUE,FALSE,,338.2096558,,FALSE,FALSE,FALSE,FALSE,everyone
1098236296,Lunch Ride,Ride,Ride,Ride,FALSE,,,"Fri, 7/14/2017",1500036681,2017-07-14T19:51:21+0000,Fri,11.99,11989.5,11.9895,kilometers,km,33:36:00,2016,55:23:00,3323,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/PW63CONDSFZZHSSADJM5Q7U3DVZAIOUVFAGKCKZUDQWU65RNUDRAK4R3IWFM3QQ7QRBV6TRNKHQRASUN4THXQONQNZKXFEEZ,TRUE,FALSE,116,m,116,,https://www.strava.com/activities/1098236296,https://www.strava.com/activities/1098236296?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 11.9 kilometer Ride.,TRUE,FALSE,,258.5308228,,FALSE,FALSE,FALSE,FALSE,everyone
1098236314,Evening Ride,Ride,Ride,Ride,FALSE,,,"Thu, 7/13/2017",1499973301,2017-07-14T02:15:01+0000,Thu,40.13,40132.9,40.1329,kilometers,km,58:07:00,3487,1:07:10,4030,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/MSDSQVEAT2RSRXF4UJ275ZQNWGT4T4JOQ4VEA2RRGCZINK5VOAX7S7EQDDGOVQNIRYO5VASJXEKNQPTNYUBHQWBQ4AFY2RHX,TRUE,FALSE,117,m,117,,https://www.strava.com/activities/1098236314,https://www.strava.com/activities/1098236314?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 40.1 kilometer Ride.,TRUE,FALSE,,1137.369751,,FALSE,FALSE,FALSE,FALSE,everyone
1098236332,Evening Ride,Ride,Ride,Ride,FALSE,,,"Wed, 7/12/2017",1499887931,2017-07-13T02:32:11+0000,Wed,47.57,47572.5,47.5725,kilometers,km,1:08:26,4106,1:18:40,4720,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/UCJSDMZ4DMPPXOIVRP67K7LN4K4ZQDNXLX32CLB2XPPFOY55DMZHU5J2WOJ6MQ6MN3SSUVG6PAILJT6LIPZ3YIJCBJHGR7JB,TRUE,FALSE,285,m,285,,https://www.strava.com/activities/1098236332,https://www.strava.com/activities/1098236332?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 47.5 kilometer Ride.,TRUE,FALSE,,1281.197266,,FALSE,FALSE,FALSE,FALSE,everyone
