id,name,type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,calories,workout_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility
2270177801,Morning Run,Run,Run,Run,false,,,"Sat, 3/16/2019",1552727740,2019-03-16T16:15:40+0000,Sat,35.07,35069,kilometers,km,4:19:48,15588,5:04:34,18274,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/5XE4JUI2PCFAZBA2SAOZGGD2WLYXTZLFD2UIXDIEZUW45ZZLQTC4UBDOXZU4AGQKYQH6DB3H57SIFI7Q7QZOSHL343CRWJJI,true,false,"1,723",m,1722.96,,https://www.strava.com/activities/2270177801,https://www.strava.com/activities/2270177801?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 35.0 kilometer Run.,true,false,,3048,,false,false,false,false,everyone
2270177645,Morning Run,Run,Run,Run,false,,,"Wed, 3/13/2019",1552460779,2019-03-13T14:06:19+0000,Wed,12.04,12042,kilometers,km,54:18,3258,55:12,3312,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/FVPSG6CG2ET7GFNLAFGRYV4AQ74HGZNOFPQUMTFMVCRX4KJHENYJBWZDQ55NZXNAACPYW2JNAPDKKSKYBLNLUBT6QHXQCLCB,true,false,13,m,12.7113,,https://www.strava.com/activities/2270177645,https://www.strava.com/activities/2270177645?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 12.0 kilometer Run.,true,false,,1158.5260009765625,,false,false,false,false,everyone
1590056714,Afternoon Ride,Ride,Ride,Ride,false,,,"Wed, 1/10/2018",1515589337,2018-01-10T21:02:17+0000,Wed,0,0,kilometers,km,11:23,683,11:23,683,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056714,https://www.strava.com/activities/1590056714?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,178.7559356689453,,false,false,false,false,everyone
1590056690,Lunch Ride,Ride,Ride,Ride,false,,,"Wed, 1/10/2018",1515586896,2018-01-10T20:21:36+0000,Wed,0,0,kilometers,km,14:04,844,14:04,844,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056690,https://www.strava.com/activities/1590056690?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,223.4132843017578,,false,false,false,false,everyone
1590056658,Morning Ride,Ride,Ride,Ride,false,,,"Fri, 1/5/2018",1515147981,2018-01-05T18:26:21+0000,Fri,0,0,kilometers,km,12:16,736,12:16,736,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056658,https://www.strava.com/activities/1590056658?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,158.50990295410156,,false,false,false,false,everyone
1590056657,Morning Ride,Ride,Ride,Ride,false,,,"Fri, 1/5/2018",1515146347,2018-01-05T17:59:07+0000,Fri,0,0,kilometers,km,11:38,698,11:38,698,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056657,https://www.strava.com/activities/1590056657?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,142.2708740234375,,false,false,false,false,everyone
1590056640,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 1/4/2018",1515081076,2018-01-04T23:51:16+0000,Thu,0,0,kilometers,km,13:24,804,13:24,804,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056640,https://www.strava.com/activities/1590056640?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,164.00018310546875,,false,false,false,false,everyone
1590056635,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 1/4/2018",1515078151,2018-01-04T23:02:31+0000,Thu,0,0,kilometers,km,12:02,722,12:02,722,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056635,https://www.strava.com/activities/1590056635?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,171.17352294921875,,false,false,false,false,everyone
1590056638,Lunch Ride,Ride,Ride,Ride,false,,,"Thu, 1/4/2018",1515069815,2018-01-04T20:43:35+0000,Thu,0,0,kilometers,km,17:59,1079,17:59,1079,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056638,https://www.strava.com/activities/1590056638?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,228.90016174316406,,false,false,false,false,everyone
1590056618,Lunch Ride,Ride,Ride,Ride,false,,,"Thu, 1/4/2018",1515065062,2018-01-04T19:24:22+0000,Thu,0,0,kilometers,km,17:38,1058,17:38,1058,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056618,https://www.strava.com/activities/1590056618?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,233.37411499023438,,false,false,false,false,everyone
1590056613,Afternoon Ride,Ride,Ride,Ride,false,,,"Fri, 12/29/2017",1514558375,2017-12-29T22:39:35+0000,Fri,0,0,kilometers,km,9:43,583,9:43,583,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056613,https://www.strava.com/activities/1590056613?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,129.2998046875,,false,false,false,false,everyone
1590056606,Afternoon Ride,Ride,Ride,Ride,false,,,"Fri, 12/29/2017",1514556731,2017-12-29T22:12:11+0000,Fri,0,0,kilometers,km,11:17,677,11:17,677,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056606,https://www.strava.com/activities/1590056606?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,146.0591583251953,,false,false,false,false,everyone
1590056602,Afternoon Ride,Ride,Ride,Ride,false,,,"Fri, 12/29/2017",1514555802,2017-12-29T21:56:42+0000,Fri,0,0,kilometers,km,7:27,447,7:27,447,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056602,https://www.strava.com/activities/1590056602?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,103.86560821533203,,false,false,false,false,everyone
1590056595,Afternoon Ride,Ride,Ride,Ride,false,,,"Fri, 12/29/2017",1514553615,2017-12-29T21:20:15+0000,Fri,0,0,kilometers,km,9:13,553,9:13,553,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056595,https://www.strava.com/activities/1590056595?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,131.05726623535156,,false,false,false,false,everyone
1590056568,Lunch Ride,Ride,Ride,Ride,false,,,"Fri, 12/29/2017",1514551177,2017-12-29T20:39:37+0000,Fri,0,0,kilometers,km,8:15,495,8:15,495,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056568,https://www.strava.com/activities/1590056568?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,121.40142059326172,,false,false,false,false,everyone
1590056554,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 12/28/2017",1514472084,2017-12-28T22:41:24+0000,Thu,0,0,kilometers,km,6:14,374,6:14,374,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056554,https://www.strava.com/activities/1590056554?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,99.61284637451172,,false,false,false,false,everyone
1590056533,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 12/28/2017",1514471229,2017-12-28T22:27:09+0000,Thu,0,0,kilometers,km,6:15,375,6:15,375,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056533,https://www.strava.com/activities/1590056533?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,101.36688232421875,,false,false,false,false,everyone
1590056537,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 12/28/2017",1514469691,2017-12-28T22:01:31+0000,Thu,0,0,kilometers,km,7:04,424,7:04,424,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056537,https://www.strava.com/activities/1590056537?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,103.00825500488281,,false,false,false,false,everyone
1590056535,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 12/28/2017",1514468664,2017-12-28T21:44:24+0000,Thu,0,0,kilometers,km,6:19,379,6:19,379,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056535,https://www.strava.com/activities/1590056535?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,72.8418197631836,,false,false,false,false,everyone
1590056528,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 12/28/2017",1514467613,2017-12-28T21:26:53+0000,Thu,0,0,kilometers,km,6:52,412,6:52,412,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056528,https://www.strava.com/activities/1590056528?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,90.73306274414062,,false,false,false,false,everyone
1590056527,Afternoon Ride,Ride,Ride,Ride,false,,,"Thu, 12/28/2017",1514466197,2017-12-28T21:03:17+0000,Thu,0,0,kilometers,km,6:07,367,6:07,367,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056527,https://www.strava.com/activities/1590056527?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,101.03557586669922,,false,false,false,false,everyone
1590056518,Lunch Ride,Ride,Ride,Ride,false,,,"Thu, 12/28/2017",1514464936,2017-12-28T20:42:16+0000,Thu,0,0,kilometers,km,6:15,375,6:15,375,true,,false,false,0,m,0,,https://www.strava.com/activities/1590056518,https://www.strava.com/activities/1590056518?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,79.42911529541016,,false,false,false,false,everyone
1590059318,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 5/22/2018",1527005926,2018-05-22T22:18:46+0000,Tue,0.02,24.8,kilometers,km,4s,4,40:32,2432,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/RNHE4NNNFUMRA5XIR53Q5TY4FFUGGQMXD4A4RKY7BJ5WI3ADXWJ4TEKPNYW2G7337EPC6MDD57GCSO4U4L3ORU7ZK7V6LRAY,true,false,0,m,0,,https://www.strava.com/activities/1590059318,https://www.strava.com/activities/1590059318?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,0.9098399877548218,,false,false,false,false,everyone
1588764599,Morning Ride,Ride,Ride,Ride,false,,,"Tue, 5/22/2018",1526972013,2018-05-22T12:53:33+0000,Tue,52.18,52185.7,kilometers,km,1:46:27,6387,1:50:59,6659,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/Y3Y2M4VPWKL6TZKYEW5BA6QZ2SHO4ZT4VUSH4YZODJMCYV7URU7FUMD62ZZXS2NZUBJ34JJZ7H5RE4A6UQQFFEETNNDAJSR5,true,false,336,m,336,,https://www.strava.com/activities/1588764599,https://www.strava.com/activities/1588764599?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 52.1 kilometer Ride.,true,false,,1731.39453125,,false,false,false,false,everyone
1642782157,Afternoon Ride,Ride,Ride,Ride,false,,,"Sun, 5/20/2018",1526823376,2018-05-20T19:36:16+0000,Sun,104.36,104362,kilometers,km,4:23:18,15798,4:53:05,17585,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/FD7LZNIS4ZFUVC4T4CRITZ4FYI53EY6VYFOUJY3RJBB53VN2HGZTQXKOYYEOMYLO42FDQWKF3MCIEFMNXSYVLROUEZ3DZK5E,true,false,"2,297",m,2297,,https://www.strava.com/activities/1642782157,https://www.strava.com/activities/1642782157?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 104.3 kilometer Ride.,true,false,,2806,,false,false,false,false,everyone
1642781759,Afternoon Ride,Ride,Ride,Ride,false,,,"Fri, 5/18/2018",1526663814,2018-05-18T23:16:54+0000,Fri,19.38,19381.7,kilometers,km,40:02,2402,40:02,2402,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/HEFQHOYSO3KQFMQBPJ4QLCRQQZIAIYLTASIXU5GO56AVD3MO3LCABYY7K5XSPRVPGXOWO5F5C6HNQJINA522GCHOVWBH65UF,true,false,218,m,218,,https://www.strava.com/activities/1642781759,https://www.strava.com/activities/1642781759?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 19.3 kilometer Ride.,true,false,,636,,false,false,false,false,everyone
2270174177,Evening Run,Run,Run,Run,false,,,"Thu, 5/17/2018",1526584761,2018-05-18T02:19:21+0000,Thu,2.00,2009,kilometers,km,9:37,577,9:37,577,true,,false,false,0,m,0,,https://www.strava.com/activities/2270174177,https://www.strava.com/activities/2270174177?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 2.0 kilometer Run.,true,false,,192.53660583496094,,false,false,false,false,everyone
1642781720,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 5/15/2018",1526404999,2018-05-15T23:23:19+0000,Tue,45.26,45264.1,kilometers,km,1:24:16,5056,1:34:28,5668,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/O3AFJEZO5Q7UMEJDKMDHGRERHD7YAECWK6X4S3VWXVXEHJZAJV26AUUB3NF55JBYERY56YUCJPTCDOFRA2K4XAYNLWJ7UUYF,true,false,250,m,250,,https://www.strava.com/activities/1642781720,https://www.strava.com/activities/1642781720?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 45.2 kilometer Ride.,true,false,,1010,,false,false,false,false,everyone
1590060155,Lunch Ride,Ride,Ride,Ride,false,,,"Tue, 5/15/2018",1526384827,2018-05-15T17:47:07+0000,Tue,0.03,30.9,kilometers,km,40s,40,41:56,2516,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/PRZ7PUC6HXQXD4FTHVI6JXEDRS7VBLBMOUIRPVN3EH5TIDDLCP6Z3EQR772WNCU4VBLNKLY45A3JGZU53NCW74DJTK37GT7T,true,false,0,m,0,,https://www.strava.com/activities/1590060155,https://www.strava.com/activities/1590060155?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,11.224348068237305,,false,false,false,false,everyone
1642781510,Morning Ride,Ride,Ride,Ride,false,,,"Tue, 5/15/2018",1526368018,2018-05-15T13:06:58+0000,Tue,47.38,47385.5,kilometers,km,1:43:50,6230,2:04:51,7491,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/CU7QONYMCFU7K3ZFLY4UO5OWUCPNQ7SRFWKT5KR7AZCGUZ2COB2TQ3FRZV54K55YUL6CMBV2RMXD5T7K6L7JL2LQVUKTC6CG,true,false,451,m,451,,https://www.strava.com/activities/1642781510,https://www.strava.com/activities/1642781510?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 47.3 kilometer Ride.,true,false,,1355,,false,false,false,false,everyone
1642781233,Lunch Ride,Ride,Ride,Ride,false,,,"Mon, 5/14/2018",1526300664,2018-05-14T18:24:24+0000,Mon,27.49,27492.7,kilometers,km,52:29,3149,53:00,3180,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NZYF34V25SMGSCMCFW4SXLUY3P4Z33TB27LYSEKXN44F3737ZUKGLRTET26U25SVPPTKBVJAKUNERD22QQXAGZYLKJ5USBUA,true,false,247,m,247,,https://www.strava.com/activities/1642781233,https://www.strava.com/activities/1642781233?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 27.4 kilometer Ride.,true,false,,681,,false,false,false,false,everyone
1642781421,Morning Ride,Ride,Ride,Ride,false,,,"Sun, 5/13/2018",1526204382,2018-05-13T15:39:42+0000,Sun,76.37,76371.7,kilometers,km,2:43:53,9833,3:50:06,13806,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/X4ARNQVDLWVYTM3OHJMXMSS2WA5UC7BFRGAUE5JTESIGVXX6X7IQEMYLL6F266KCS46MDFWEKTOQF3SSB3X53AVCVL2LBL72,true,false,447,m,447,,https://www.strava.com/activities/1642781421,https://www.strava.com/activities/1642781421?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 76.3 kilometer Ride.,true,false,,1503,,false,false,false,false,everyone
1567911267,"Two Seater, Stick Shift Like Some Turbo Jets",Ride,Ride,Ride,false,,,"Sat, 5/12/2018",1526117835,2018-05-12T15:37:15+0000,Sat,107.95,107957,kilometers,km,3:17:50,11870,3:55:00,14100,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/O6HE74Z5PFPQU2LOO5IPIWVQE6KW5KLNMX6KLNZZCMWYLW7633RK3ZZY4MFKSWKN74A552P2DYTHU7ILJJD4TLSORPZ7X2CW,true,false,"1,050",m,1050,,https://www.strava.com/activities/1567911267,https://www.strava.com/activities/1567911267?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 107.9 kilometer Ride.,true,false,,3067.355224609375,10,false,false,false,false,everyone
1642780702,Morning Ride,Ride,Ride,Ride,false,,,"Sat, 5/12/2018",1526117711,2018-05-12T15:35:11+0000,Sat,78.56,78566.5,kilometers,km,2:26:56,8816,2:54:10,10450,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3GAO3P5P5M3RPKY7LMLF2A5SLOEB56PRGTGKBBDPZCDJEGCWBLF7I7F2MRMML6FVOXA4H2B5YEH7SYZ2PWQYV34AD6VOBNUR,true,false,853,m,853,,https://www.strava.com/activities/1642780702,https://www.strava.com/activities/1642780702?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 78.5 kilometer Ride.,true,false,,1863,,false,false,false,false,everyone
1642779902,Afternoon Ride,Ride,Ride,Ride,false,,,"Fri, 5/11/2018",1526056963,2018-05-11T22:42:43+0000,Fri,43.28,43284.7,kilometers,km,1:22:07,4927,1:22:57,4977,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/BLL7RXYEHTXM53K6KARQ6EBISUUI277O2HPF2EXOHTQTXEJFKP3QH4FJDXNNWIVYO5MAPP34DXVZZKJ5RY2HECSBMCFKQ5SP,true,false,381,m,381,,https://www.strava.com/activities/1642779902,https://www.strava.com/activities/1642779902?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 43.2 kilometer Ride.,true,false,,1141,,false,false,false,false,everyone
1565519653,All These Chicks Be Tippin' And I Ain't Even Strippin',Ride,Ride,Ride,false,,,"Fri, 5/11/2018",1526041232,2018-05-11T18:20:32+0000,Fri,25.28,25288.7,kilometers,km,55:04,3304,57:05,3425,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/JHEYJERFHSVVAEZL7OIVXTKXGZYFBI7FBRVGSKGE3WUSMB4FX4OYGCKDGU3I3V7NT6N4MTFC3AUAVN2DJZFQXNZIY7JBSMK6,true,false,403,m,403,,https://www.strava.com/activities/1565519653,https://www.strava.com/activities/1565519653?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 25.2 kilometer Ride.,true,false,,826.44482421875,,false,false,false,false,everyone
1642779851,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 5/8/2018",1525797761,2018-05-08T22:42:41+0000,Tue,46.22,46220.1,kilometers,km,1:25:36,5136,1:32:27,5547,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/4S6KVTUU4MCECFA4PJCTAL44T55GR663VCWYBZXWG2UQ6WZJERBHZ5UBDXOJDKGYZTHAG52T4LSSOBWO3JGWJLFBOSADPKQQ,true,false,369,m,369,,https://www.strava.com/activities/1642779851,https://www.strava.com/activities/1642779851?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 46.2 kilometer Ride.,true,false,,1118,,false,false,false,false,everyone
1559077175,"My Wrist Too Hot, I Iced It Out",Ride,Ride,Ride,false,,,"Tue, 5/8/2018",1525797692,2018-05-08T22:41:32+0000,Tue,52.84,52841.8,kilometers,km,1:38:47,5927,1:48:34,6514,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/PMCZQCJ7ZUV7RUHWXWMYMOLO5UVIDRKIVO6M4AON4COYMDNBE4WE7C3O5MDXCDHJ6BCXS3DTSUHXOMMCNTJQS7TPLUIYRA2A,true,false,452,m,452,,https://www.strava.com/activities/1559077175,https://www.strava.com/activities/1559077175?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 52.8 kilometer Ride.,true,false,,1563.298583984375,10,false,false,false,false,everyone
1590060126,Morning Ride,Ride,Ride,Ride,false,,,"Tue, 5/8/2018",1525770204,2018-05-08T15:03:24+0000,Tue,0.02,21.8,kilometers,km,35s,35,6:21,381,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2ALELUWKLLGT3OYIVYP2LT47L45UGTLEA7R2KGWK77JSHKTIXKRBTCTUUOUCZZ3LRZHXUSJTLAMZWGM4J3223XJIN7XVRQ6R,true,false,0,m,0,,https://www.strava.com/activities/1590060126,https://www.strava.com/activities/1590060126?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,10.299361228942871,,false,false,false,false,everyone
1642779608,Morning Ride,Ride,Ride,Ride,false,,,"Tue, 5/8/2018",1525761327,2018-05-08T12:35:27+0000,Tue,49.34,49341.7,kilometers,km,1:44:56,6296,1:49:39,6579,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/KDOWFTSGKAPGYWEPXIUOJBCA7HJCVE3EDUUOTB5USBAPHF6PKDTLMTH3MG7NO3BKU23RZKAUXOER5OTFTUQAKUXRDSSFNGMI,true,false,452,m,452,,https://www.strava.com/activities/1642779608,https://www.strava.com/activities/1642779608?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 49.3 kilometer Ride.,true,false,,1453,,false,false,false,false,everyone
1557866012,Morning Ride,Ride,Ride,Ride,false,,,"Tue, 5/8/2018",1525760238,2018-05-08T12:17:18+0000,Tue,54.94,54941.3,kilometers,km,1:54:28,6868,2:07:33,7653,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QB3DQ5XYHJ2BA4G25PYQFSTQGQ32WPLONSHN4VOGZCV52H5YZ2AVG42734XAJYN26UIY7I5F27SS7V5Q5OIB3UJ7BXGN6TE5,true,false,295,m,295,,https://www.strava.com/activities/1557866012,https://www.strava.com/activities/1557866012?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 54.9 kilometer Ride.,true,false,,1997.427490234375,,false,false,false,false,everyone
1590060115,Afternoon Ride,Ride,Ride,Ride,false,,,"Mon, 5/7/2018",1525700486,2018-05-07T19:41:26+0000,Mon,0.00,2.8,kilometers,km,0s,0,3:02,182,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QKDLLVHKYPAW4QBOS33VQ7K2NBFRVTY3RJZECRJYFNH7Q47A3IGJHJIFWUIECFEUUNHPWZUA7A2DZVZMLNOGDAXL7HGABBWW,true,false,0,m,0,,https://www.strava.com/activities/1590060115,https://www.strava.com/activities/1590060115?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,0,,false,false,false,false,everyone
1590058791,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 3/20/2018",1521560459,2018-03-20T21:40:59+0000,Tue,0.00,3.5,kilometers,km,0s,0,8:21,501,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/6UPABABW3F27FMEUEBUM532IPLTIVUVKRUJ42WXEF6Z2SKXET27OI3QFRVMC6NLKX4WJBL4WTR2JD2DR4HGI73AFYAZ6R243,true,false,0,m,0,,https://www.strava.com/activities/1590058791,https://www.strava.com/activities/1590058791?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,0,,false,false,false,false,everyone
1590058761,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 3/20/2018",1521557685,2018-03-20T20:54:45+0000,Tue,0.00,6.4,kilometers,km,8s,8,9:04,544,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/M4KGTUMKQL3VTN5HDJUSEYE3GM32N2Y2BQDRZDG4JYUXRZ26CRBNV23MQDTTVRANOAG4YDGPUMDEKN5RJZONGNSN4HD3RSXI,true,false,0,m,0,,https://www.strava.com/activities/1590058761,https://www.strava.com/activities/1590058761?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,1.8954999446868896,,false,false,false,false,everyone
1590058737,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 3/20/2018",1521555490,2018-03-20T20:18:10+0000,Tue,0.00,2,kilometers,km,0s,0,8:35,515,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ACOUXA54XRQHL5EDYXFBIDSDEE3HNPBEGSYFRIUQQJ24YIFMYEJSZGTDMTWQY6Y2L4HDUCDWF7UBUPSONFKR6MJ6TVNN7VJS,true,false,0,m,0,,https://www.strava.com/activities/1590058737,https://www.strava.com/activities/1590058737?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,0,,false,false,false,false,everyone
1590058735,Afternoon Ride,Ride,Ride,Ride,false,,,"Mon, 3/19/2018",1521481339,2018-03-19T23:42:19+0000,Mon,0.05,50.2,kilometers,km,32s,32,1:32:10,5530,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/LQYMUEQDAVHNEQ3LBIZHCSHLWXIB54OKZYM2SKQXEVFIVXQ4LV7TJQWNNUTXPFGR5FAEWZQIT4ZRNAP2QZ6OQWIZQRRFMBUB,true,false,0,m,0,,https://www.strava.com/activities/1590058735,https://www.strava.com/activities/1590058735?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,3.369529962539673,,false,false,false,false,everyone
1590058661,Afternoon Ride,Ride,Ride,Ride,false,,,"Mon, 3/19/2018",1521479801,2018-03-19T23:16:41+0000,Mon,0.00,1.4,kilometers,km,0s,0,8:48,528,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/Q4HSYD7Y7MFOTJS7YZBZZC3GPL6IWOVARVJCMCMZGESPYILX57JJCMX2WF3CJXZGIKRMHUBCAJN2STG7FASMN2H3H32FCDM7,true,false,0,m,0,,https://www.strava.com/activities/1590058661,https://www.strava.com/activities/1590058661?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,0,,false,false,false,false,everyone
1590058645,Afternoon Ride,Ride,Ride,Ride,false,,,"Mon, 3/19/2018",1521478367,2018-03-19T22:52:47+0000,Mon,0.00,5.8,kilometers,km,0s,0,8:37,517,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QFAGZDPWETJHDXKEYEKHA6BUM3ONIEGZIZYBF5KA23DINPN5AJCBHNNK6DQS4WDUV32HJWEU4UD3D64HRY6VEOWFMJZF2OSO,true,false,0,m,0,,https://www.strava.com/activities/1590058645,https://www.strava.com/activities/1590058645?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,0,,false,false,false,false,everyone
1590058653,Afternoon Ride,Ride,Ride,Ride,false,,,"Mon, 3/19/2018",1521475528,2018-03-19T22:05:28+0000,Mon,0.01,9.6,kilometers,km,2s,2,13:43,823,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/L7MV6QZQ7WDB6FS53HQNFYPUNA6UXLS7DR4OWSEHMR4VEJVNP6DSBV3GQBNXTE3IAAWNZXFFIYGXOAJ3VKIM545RIKSVJWFC,true,false,0,m,0,,https://www.strava.com/activities/1590058653,https://www.strava.com/activities/1590058653?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,true,false,,0,,false,false,false,false,everyone
